Parcel,St Number,St Name,City,County,State,Country,meter count,Notes,Built Yr,Effective Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9894,504,CLAY ST,Kinston,Lenoir,NC,USA,1,,1953,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8969,600,CLAY ST,Kinston,Lenoir,NC,USA,1,,1940,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,900,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1901,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,902,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,903,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,904,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1959,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,905,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,906,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,907,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,908,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,909,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,910,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,911,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1956,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,913,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,915,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,917,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,1001,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1957,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,1002,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,1003,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1960,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,1004,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,1005,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1957,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,1006,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802,1007,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1956,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,1008,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1954,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628,1009,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1956,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,1010,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1958,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,1011,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1956,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,1013,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1954,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,1015,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,1017,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1957,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,1019,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1957,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,1021,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1959,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240,1023,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1957,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,1025,CLEVELAND DR,Kinston,Lenoir,NC,USA,1,,1955,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,1001,CLIFTON TER,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6046,1002,CLIFTON TER,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,1003,CLIFTON TER,Kinston,Lenoir,NC,USA,1,,1952,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,1004,CLIFTON TER,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442,1005,CLIFTON TER,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10592,1006,CLIFTON TER,Kinston,Lenoir,NC,USA,1,,1948,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8415,1007,CLIFTON TER,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11379,2302,CLOVER LN,Kinston,Lenoir,NC,USA,1,,1954,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9691,2303,CLOVER LN,Kinston,Lenoir,NC,USA,1,,1955,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292,1207,COGDELL DR,Kinston,Lenoir,NC,USA,1,,1960,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9386,1209,COGDELL DR,Kinston,Lenoir,NC,USA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471,1301,COGDELL DR,Kinston,Lenoir,NC,USA,1,,1973,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5785,308,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,309,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9101,314,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11622,318,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12266,401,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1930,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10259,402,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1902,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4641,403,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1922,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12278,404,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9857,406,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1902,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7719,508,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1915,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14151,605,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1905,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9755,606,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1922,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9541,608,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13026,610,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7806,612,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947,705,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11596,801,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719,805,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1925,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12857,806,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14852,807,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1926,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13798,808,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1927,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024,809,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1930,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,811,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1930,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13047,901,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11486,902,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6643,903,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1933,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,906,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14569,908,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,1100,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1920,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13953,1103,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1932,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6777,1104,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1932,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13685,1105,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1950,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10810,1106,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1916,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7465,1108,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1925,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13825,1109,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1935,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13903,1111,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1950,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082,1115,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1927,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8702,1200,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1928,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14432,1201,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1930,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12944,1300,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1949,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957,1400,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1926,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7738,1402,COLLEGE ST,Kinston,Lenoir,NC,USA,1,,1928,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18807,796,COLLIER LOFTIN RD,Kinston,Lenoir,NC,USA,1,,1934,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13937,2902,COLONIAL CIR,Kinston,Lenoir,NC,USA,1,,1971,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5469,2906,COLONIAL CIR,Kinston,Lenoir,NC,USA,1,,1972,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10656,608,COOKS AL,Kinston,Lenoir,NC,USA,1,,1937,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9971,602,COOKS ALY,Kinston,Lenoir,NC,USA,1,,1937,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7581,514,COTTON LN,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7833,515,COTTON LN,Kinston,Lenoir,NC,USA,1,,1901,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9986,516,COTTON LN,Kinston,Lenoir,NC,USA,1,,1901,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12540,517,COTTON LN,Kinston,Lenoir,NC,USA,1,,1901,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12850,1100,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,2nd removed,1971,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,1103,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,,1959,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11749,1105,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,,1957,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11421,1200,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,,1973,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12289,1202,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,,1970,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,1203,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,1207,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,,1961,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9886,1300,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,,1972,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,1302,COUNTRY CLUB DR,Kinston,Lenoir,NC,USA,1,,1971,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5662,1205,COUNTRY CLUB RD,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7193,501,COVINGTON DR,Kinston,Lenoir,NC,USA,1,,1968,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11350,502,COVINGTON DR,Kinston,Lenoir,NC,USA,1,,1967,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976,503,COVINGTON DR,Kinston,Lenoir,NC,USA,1,,1973,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12016,203,COX AVE,Kinston,Lenoir,NC,USA,1,,1959,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13074,301,COX AVE,Kinston,Lenoir,NC,USA,1,,1960,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12156,303,COX AVE,Kinston,Lenoir,NC,USA,1,,1923,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,304,COX AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,305,COX AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13224,307,COX AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12918,401,COX AVE,Kinston,Lenoir,NC,USA,1,,1936,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5880,402,COX AVE,Kinston,Lenoir,NC,USA,1,,1942,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938,403,COX AVE,Kinston,Lenoir,NC,USA,1,,1935,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11743,404,COX AVE,Kinston,Lenoir,NC,USA,1,,1940,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11780,1602,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1975,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7688,1603,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1975,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6564,1605,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1975,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,1700,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1974,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10859,1701,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1972,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9466,1702,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1972,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,1703,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1977,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,1704,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1972,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13568,1706,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1974,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,1707,CRAWFORD ST,Kinston,Lenoir,NC,USA,1,,1975,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,5605,CREEK RD,Kinston,Lenoir,NC,USA,1,,1963,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,1720,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1965,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,1729,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,1733,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1967,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,1741,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,1742,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,1750,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,1751,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,1759,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,1769,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,1777,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,1791,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1964,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,1801,CRESTVIEW ST,Kinston,Lenoir,NC,USA,1,,1968,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
